-237.9528 339.6328 0
-279.5818 326.5649 0
-355.9551 257.0202 0
-311.4525 299.8469 0
-296.7630 246.7616 0
-368.4457 333.1671 0
-292.4712 307.5092 0
-295.2914 279.1129 0
-205.3606 306.7770 0
-351.1287 338.1714 0
-265.5553 313.1815 0
-251.4317 339.7457 0
-300.6077 250.7528 0
-357.9550 239.6047 0
-264.7498 298.8195 0
-341.4970 293.3861 0
-302.7453 311.3251 0
-292.3067 309.9823 0
-293.4952 302.6636 0
-292.1906 297.7278 0
-353.0984 319.1168 0
-298.2708 349.1811 0
-316.1489 291.4452 0
-284.1809 275.8914 0
-277.8119 363.2451 0
-225.7535 305.9768 0
-246.4811 306.5098 0
-369.4333 267.6871 0
-270.8439 312.3817 0
-271.1046 235.8251 0
-269.4346 324.7510 0
-307.0777 300.7821 0
-276.8974 314.4529 0
-332.5249 281.6781 0
-268.0232 396.1636 0
-355.0760 260.0959 0
-316.3038 305.8858 0
-294.8264 339.0238 0
-377.7318 268.4838 0
-283.7433 288.1343 0
-299.9872 304.0080 0
-340.8495 270.1697 0
-261.3620 229.1158 0
-250.1490 253.5174 0
-324.8540 261.3534 0
-251.7649 280.7181 0
-299.6706 271.2794 0
-324.1041 367.7459 0
-306.5786 263.5977 0
-306.5351 244.9462 0
-313.0443 373.4695 0
-328.2804 306.4049 0
-257.8766 311.4880 0
-281.9498 306.6256 0
-278.4646 368.3927 0
-217.5289 296.5086 0
-263.1707 346.1958 0
-424.5779 245.6643 0
-283.2038 312.6584 0
-325.9057 288.8729 0
-250.1237 338.4343 0
-289.9759 291.7264 0
-285.0148 297.8029 0
-346.1261 212.7962 0
-294.4018 321.6470 0
-315.3458 246.1521 0
-307.8242 305.4209 0
-270.2975 342.7950 0
-253.4252 304.9152 0
-384.2664 327.0405 0
-217.3729 416.4310 0
-256.7776 355.8275 0
-310.1729 288.6260 0
-275.8250 273.2691 0
-279.6097 295.4664 0
-285.7401 297.3008 0
-321.3267 307.2319 0
-302.8155 283.3785 0
-276.8321 231.2735 0
-309.7676 229.6629 0
-333.9059 296.7234 0
-212.5618 347.8775 0
-348.4235 278.0433 0
-338.2987 371.7634 0
-293.5397 270.2304 0
-319.7734 335.6095 0
-235.1585 298.9878 0
-289.9022 327.0729 0
-243.3245 268.4173 0
-259.3760 334.7897 0
-341.6389 305.9158 0
-286.6485 338.4407 0
-296.8411 262.4423 0
-272.1884 188.7431 0
-275.6894 290.4463 0
-357.9452 324.4240 0
-304.4165 193.9301 0
-226.9928 318.8976 0
-260.2597 275.8806 0
-336.6172 319.0690 0
-300.3320 331.0531 0
-300.8996 255.7230 0
-302.5713 264.9952 0
-361.2230 294.3664 0
-317.8900 328.5515 0
-222.5709 233.7759 0
-307.8536 242.0245 0
-352.6920 258.3793 0
-277.9008 212.4388 0
-309.9855 186.9747 0
-321.2365 275.7515 0
-352.8457 315.1761 0
-288.2316 323.7596 0
-291.6964 270.6823 0
-312.7591 354.5704 0
-220.4122 279.7580 0
-313.8198 281.7253 0
-259.0102 201.3262 0
-260.6854 348.7145 0
-207.7475 302.1796 0
-326.4825 304.7569 0
-305.8684 277.9499 0
-350.7769 363.2616 0
-363.0638 303.9385 0
-336.6255 363.8937 0
-237.6600 382.5810 0
-285.3963 370.7111 0
-269.6982 288.3964 0
-276.0489 327.9178 0
-320.9020 231.6054 0
-363.5118 313.6055 0
-235.1772 278.0960 0
-304.4426 281.7652 0
-291.9180 350.0473 0
-277.3189 254.8640 0
-302.2690 298.8932 0
-279.1841 294.0886 0
-332.5956 251.6561 0
-277.7726 281.1013 0
-240.2763 308.4254 0
-306.3157 239.3910 0
-231.2922 346.1731 0
-329.9677 299.4441 0
-299.0389 349.1093 0
-274.8389 336.4689 0
-302.9023 352.3924 0
-263.9159 240.9265 0
-272.5238 305.2312 0
-294.8745 301.9601 0
-307.0187 293.3904 0
-239.6074 275.9966 0
-280.9703 290.3192 0
-269.9691 288.5331 0
-295.0239 246.9722 0
-291.9964 316.4104 0
-284.2944 279.1859 0
-295.1828 315.6551 0
-315.4237 280.7325 0
-351.2896 311.1732 0
-310.6619 259.9393 0
-292.2662 263.9387 0
-274.1522 336.8387 0
-328.1674 298.7945 0
-302.2965 295.9692 0
-253.2083 247.7473 0
-345.1217 250.7837 0
-310.2905 270.7460 0
-344.8173 289.1985 0
-289.3240 310.9368 0
-331.4137 231.5795 0
-359.9159 209.0489 0
-264.1045 346.8126 0
-319.7578 346.9720 0
-389.5372 343.1919 0
-315.2664 253.3764 0
-363.2715 247.5963 0
-241.5876 363.5285 0
-336.4616 342.8412 0
-376.1574 242.9309 0
-376.1305 289.7456 0
-337.6644 290.0266 0
-291.3123 333.2838 0
-309.6952 301.8088 0
-301.6157 323.4164 0
-339.7058 313.5774 0
-252.6374 276.3739 0
-297.5512 340.7590 0
-279.9278 271.8882 0
-383.3532 370.2294 0
-290.5200 288.6347 0
-275.9486 284.6837 0
-291.9986 313.3759 0
-263.5703 268.8724 0
-224.5797 273.9305 0
-393.7472 306.8520 0
-334.9109 337.5129 0
-254.2246 348.3947 0
-317.7362 332.1770 0
-273.7994 311.2788 0
-387.4449 339.5995 0
-371.5225 247.7495 0
-282.5980 198.9821 0
-423.0409 283.3010 0
-232.2260 307.9939 0
-333.5356 299.4326 0
-248.8905 331.1812 0
-290.8370 255.0613 0
-320.5721 286.2902 0
-293.1116 273.8799 0
-200.2668 247.2086 0
-291.1027 275.6781 0
-346.2467 296.2022 0
-235.6811 272.6997 0
-325.8089 278.1777 0
-306.6233 317.6257 0
-237.1093 353.6319 0
-280.0760 286.9638 0
-302.5491 334.1368 0
-344.3174 316.8640 0
-304.6619 320.9053 0
-306.8309 351.2950 0
-218.2660 283.1862 0
-266.5014 283.2176 0
-242.2903 357.9519 0
-325.1722 361.1112 0
-365.5957 306.3955 0
-319.1644 281.1024 0
-285.6495 302.6381 0
-240.1322 265.3139 0
-275.6532 294.3943 0
-245.0886 305.1625 0
-356.2940 288.7764 0
-306.5392 257.6380 0
-256.0741 300.5118 0
-284.8343 268.8170 0
-318.1092 322.4500 0
-297.4022 248.1174 0
-174.5323 269.3220 0
